movieId,title,year,popularity,genres
60568,"Substitute, The (Vikaren)",2007,7,Comedy|Sci-Fi|Thriller
60579,Next Door (Naboer),2005,49,Horror|Mystery|Thriller
60585,Chinese Roulette (Chinesisches Roulette),1976,12,Drama
60590,"Heartbeat Detector (Question humaine, La)",2007,18,Drama|Thriller
60599,Flakes,2007,38,Comedy
60609,Death Note,2006,281,Adventure|Crime|Drama|Horror|Mystery
60618,Moving McAllister,2007,17,Comedy
60625,"Tall T, The",1957,26,Western
60641,Music Within,2007,22,Comedy|Drama|Romance|War
60647,Transsiberian,2008,470,Crime|Drama|Thriller
60649,Space Chimps,2008,115,Adventure|Animation|Comedy
60654,"Last Mistress, The (vieille maîtresse, Une)",2007,44,Drama
60666,Jimmy Carter Man from Plains,2007,17,Documentary
60674,Stargate: Continuum,2008,484,Sci-Fi
60684,Watchmen,2009,7379,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
60686,Bravo Two Zero,1999,14,Adventure|Thriller|War
60688,Conspiracy,2008,26,Action|Drama|Mystery|Thriller|War
60702,WarGames: The Dead Code,2008,14,Drama|Sci-Fi|Thriller
60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2006,22,Comedy|Documentary
60728,Steal a Pencil for Me,2007,10,Documentary|Romance
60735,Shotgun Stories,2007,98,Drama|Thriller
60737,Watching the Detectives,2007,29,Comedy|Romance
60745,Blast of Silence,1961,31,Crime|Drama|Thriller
60753,Felon,2008,657,Crime|Drama
60756,Step Brothers,2008,2070,Comedy
60758,Brideshead Revisited,2008,162,Drama
60760,"X-Files: I Want to Believe, The",2008,875,Drama|Mystery|Sci-Fi|Thriller
60763,American Teen,2008,139,Documentary
60766,Man on Wire,2008,1532,Documentary
60768,CSNY Déjà Vu,2008,13,Documentary
60803,"Little Drummer Boy, The",1968,45,Animation|Children|Musical
60806,"Little Mermaid 2: Return to the Sea, The",2000,78,Animation|Children|Fantasy|Musical
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic)",2008,252,Adventure|Comedy|Fantasy
60818,Hogfather (Terry Pratchett's Hogfather),2006,200,Adventure|Fantasy|Thriller
60825,Mulberry Street,2006,19,Action|Horror|Thriller
60832,Pathology,2008,193,Crime|Horror|Thriller
60857,"Tracey Fragments, The",2007,65,Drama
60880,"Family Game, The (Kazoku gêmu)",1983,4,Comedy|Drama
60885,"Zone, The (La Zona)",2007,27,Drama|Thriller
60887,Blindsight,2006,8,Adventure|Documentary
60894,"Edge of Love, The",2008,86,Drama|Romance|War
60896,"Godless Girl, The",1929,3,Drama
60904,Heart of a Dog (Sobachye serdtse),1988,404,Comedy|Drama|Sci-Fi
60914,Bonneville,2006,5,Comedy|Drama
60937,"Mummy: Tomb of the Dragon Emperor, The",2008,993,Action|Adventure|Fantasy|Thriller
60939,Swing Vote,2008,188,Comedy|Drama
60941,"Midnight Meat Train, The",2008,281,Horror|Mystery|Thriller
60943,Frozen River,2008,464,Drama
60946,Sixty Six,2006,23,Comedy|Drama
60948,Bottle Shock,2008,201,Drama
60950,Vicky Cristina Barcelona,2008,2495,Comedy|Drama|Romance
60979,Batman: Gotham Knight,2008,471,Action|Animation|Crime
60981,Fist of the North Star,1986,22,Action|Animation
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki)",1961,39,Drama
60992,"Moment to Remember, A (Nae meorisokui jiwoogae)",2004,65,Drama|Romance
61004,Year of the Gun,1991,10,Action|Romance|Thriller
61009,Inside Paris (Dans Paris),2006,41,Drama
61011,"Walker, The",2007,28,Drama|Mystery
61013,Absolute Giganten,1999,19,Action|Comedy|Drama|Romance
61018,Peppermint Candy (Bakha satang),1999,24,Drama
61024,Pineapple Express,2008,3414,Action|Comedy|Crime
61026,Red Cliff (Chi bi),2008,380,Action|Adventure|Drama|War
61031,"World's Greatest Lover, The",1977,7,Comedy
61035,W Delta Z (a.k.a. The Killing Gene),2007,24,Crime|Horror|Thriller
61037,Silent Light (Stellet licht),2007,54,Drama
61041,"Take, The",2007,6,Crime|Drama
61048,Expired,2007,11,Comedy|Drama|Romance
61071,"Sisterhood of the Traveling Pants 2, The",2008,315,Adventure|Comedy|Drama|Romance
61073,Hell Ride,2008,112,Action|Drama|Thriller
61075,Elegy,2008,290,Drama|Romance
61100,Still Life (Sanxia haoren),2006,33,Drama|Romance
61108,Bathory,2008,22,Drama|Fantasy
61110,Quid Pro Quo,2008,11,Drama|Thriller
61116,Black Caesar,1973,12,Crime|Drama
61123,High School Musical 2,2007,443,Comedy|Drama|Musical|Romance
61132,Tropic Thunder,2008,4295,Action|Adventure|Comedy|War
61136,"Objective, The",2008,30,Horror|Sci-Fi|Thriller|War
61160,Star Wars: The Clone Wars,2008,1083,Action|Adventure|Animation|Sci-Fi
61167,Henry Poole is Here,2008,163,Drama|Mystery
61206,In the City of Sylvia (En la ciudad de Sylvia),2007,21,Drama
61210,Mutant Chronicles,2008,184,Action|Adventure|Sci-Fi
61215,13 Beloved (13 game sayawng),2006,37,Horror|Mystery|Thriller
61236,Waltz with Bashir (Vals im Bashir),2008,1310,Animation|Documentary|Drama|War
61240,Let the Right One In (Låt den rätte komma in),2008,3957,Drama|Fantasy|Horror|Romance
61246,Hamlet 2,2008,292,Comedy
61248,Death Race,2008,1156,Action|Adventure|Sci-Fi|Thriller
61250,"House Bunny, The",2008,590,Comedy
61253,"Longshots, The",2008,20,Drama
61255,"Rocker, The",2008,287,Comedy
61257,I.O.U.S.A. (a.k.a. IOUSA),2008,106,Documentary
61262,Mirrors,2008,472,Horror|Mystery|Thriller
61264,"Girl Cut in Two, The (Fille coupée en deux, La)",2007,28,Drama|Thriller
61267,Fly Me to the Moon,2008,55,Adventure|Animation|Children|IMAX
61269,Trumbo,2007,18,Documentary
61279,Variety Lights,1950,13,Drama
61285,Path to War,2002,11,Drama
61289,Sukiyaki Western Django,2008,201,Action|Western
61301,American Zombie,2007,13,Comedy|Horror
61312,Noise,2007,41,Comedy|Drama
61314,Return to House on Haunted Hill,2007,30,Horror|Thriller
61317,Feed,2005,15,Action|Crime|Mystery|Thriller
61319,Somers Town,2008,53,Drama
61323,Burn After Reading,2008,5328,Comedy|Crime|Drama
61348,Disaster Movie,2008,462,Comedy
61350,Babylon A.D.,2008,833,Action|Adventure|Sci-Fi|Thriller
61352,Traitor,2008,621,Crime|Drama|Thriller
61354,College,2008,99,Comedy
61357,Trouble the Water,2008,56,Documentary
61361,"Women, The",2008,146,Comedy|Drama
61373,"Woman in Black, The",1989,26,Horror|Mystery
61394,"Onion Movie, The",2008,250,Comedy
61396,Sergeant Rutledge,1960,11,Crime|Western
61398,"Mother of Tears: The Third Mother (Terza madre, La)",2007,29,Fantasy|Horror|Thriller
61401,"Spirit, The",2008,550,Action|Comedy|Fantasy|Thriller
61406,John Adams,2008,190,Drama
61414,Tobacco Road,1941,11,Comedy|Drama
61434,Oh! What a Lovely War,1969,9,Musical|War
61449,"Burning Plain, The",2008,78,Drama|Romance
61451,"Seventh Cross, The",1944,13,Drama|War
61465,Bangkok Dangerous,2008,511,Action|Crime|Thriller
61467,Everybody Wants to Be Italian,2007,13,Comedy|Romance
61473,"Secret, A (Un secret)",2007,32,Drama|War
61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin),2007,46,Action
61553,"Fifth Commandment, The",2008,4,Action|Comedy|Crime|Drama|Thriller
61567,Kummeli Alivuokralainen,2008,38,Comedy
61586,"Half Life of Timofey Berezin, The (PU-239)",2006,12,Drama
61634,Son of Lassie,1945,11,Children|Drama
61638,Flu Bird,2008,3,Horror
61646,DarkBlueAlmostBlack (Azuloscurocasinegro),2006,98,Drama|Romance
61678,"Foot Fist Way, The",2006,119,Comedy
61692,Altered,2006,60,Horror|Sci-Fi|Thriller
61697,Righteous Kill,2008,509,Crime|Mystery|Thriller
61705,Lakeview Terrace,2008,346,Drama|Thriller
61724,Shadows in Paradise (Varjoja paratiisissa),1986,76,Comedy|Romance
61729,Ghost Town,2008,1036,Comedy|Fantasy|Romance
61742,Maradona by Kusturica,2008,41,Documentary
61768,Accused (Anklaget),2005,9,Drama
61816,Import/Export,2007,47,Drama
61818,"Crow, The: Wicked Prayer",2005,58,Action|Adventure|Fantasy|Thriller
61862,In Bed (En la cama),2005,30,Drama
61931,Private Parts,1972,29,Horror|Thriller
61934,Freebie and the Bean,1974,24,Action|Comedy
61937,Sawdust and Tinsel (Gycklarnas afton),1953,61,Drama
61941,Humboldt County,2008,73,Comedy|Drama
61948,100 Feet,2008,92,Horror|Thriller
61950,Boot Camp,2007,39,Thriller
61961,On the Beach,2000,35,Drama|Sci-Fi
61967,"Autumn Afternoon, An (Sanma no aji)",1962,81,Drama
61970,Moonbase,1998,3,Sci-Fi
61986,Appaloosa,2008,451,Western
61991,Miracle at St. Anna,2008,110,Drama|Mystery|War
61994,"So Normal (Normais, Os)",2003,16,Comedy
62000,"Steamroller and the Violin, The (Katok i skripka)",1961,31,Drama
62008,Dead Fury,2008,6,Action|Animation|Comedy|Horror
62014,Zuzu Angel,2006,9,Drama
62049,1984,1956,481,Drama|Sci-Fi
62063,Dead Man's Letters (Pisma myortvogo cheloveka),1986,11,Drama|Film-Noir
62081,Eagle Eye,2008,1417,Action|Crime|Thriller|IMAX
62113,How to Lose Friends & Alienate People,2008,577,Comedy
62115,Six Shooter,2004,41,Comedy|Drama
62137,Nights in Rodanthe,2008,173,Drama|Romance
62153,Look Back in Anger,1958,18,Drama
62155,Nick and Norah's Infinite Playlist,2008,1312,Comedy|Drama|Romance
62198,Marjoe,1972,27,Documentary
62203,Martyrs,2008,391,Horror
62206,Supermarket Woman (Sûpâ no onna),1996,2,Comedy
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",1954,16,Drama
62235,Red,2008,151,Drama|Thriller
62237,Part of the Weekend Never Dies,2008,3,Documentary
62245,"Music Room, The (Jalsaghar)",1958,33,Drama
62250,Gomorrah (Gomorra),2008,432,Crime|Drama
62254,"Funeral, The (Ososhiki)",1984,11,Comedy
62265,"Accidental Husband, The",2009,260,Comedy|Romance
62293,"Duchess, The",2008,627,Drama|Romance
62299,Alone in the Dark II,2008,37,Action|Horror
62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The",2003,11,Adventure|Drama|Fantasy|Film-Noir
62331,Dead Leaves,2004,64,Action|Adventure|Animation|Comedy|Sci-Fi
62336,FLCL,2000,935,Animation|Comedy|Fantasy|Sci-Fi
62344,Rachel Getting Married,2008,669,Drama|Romance
62374,Body of Lies,2008,1503,Action|Drama|Thriller
62376,City of Ember,2008,871,Adventure|Children|Sci-Fi
62378,Magicians,2007,45,Comedy
62383,"20,000 Leagues Under the Sea",1916,74,Action|Adventure|Sci-Fi
62385,Ace High,1968,15,Comedy|Western
62390,Autism: The Musical,2007,24,Documentary
62394,Max Payne,2008,948,Action|Crime|Drama|Thriller
62420,"Pool, The",2007,8,Comedy|Drama
62434,Zack and Miri Make a Porno,2008,2357,Comedy|Drama|Romance
62437,W.,2008,577,Drama
62439,My Best Friend's Girl,2008,294,Comedy|Romance
62511,"Synecdoche, New York",2008,1108,Comedy|Drama
62526,"Drowning Pool, The",1975,44,Mystery|Thriller
62553,"Secret Life of Bees, The",2008,286,Drama
62577,Flash of Genius,2008,152,Drama
62586,"American Carol, An",2008,69,Comedy|Fantasy
62594,"Banishment, The (Izgnanie)",2007,37,Drama
62644,"Wave, The (Welle, Die)",2008,782,Drama
62660,"Deux mondes, Les",2007,8,Comedy|Fantasy
62662,Tokyo-Ga,1985,25,Documentary
62669,Black River (Kuroi kawa),1957,8,Drama
62671,Fallout,1998,6,Action|Sci-Fi
62718,"Angus, Thongs and Perfect Snogging",2008,141,Comedy|Romance
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika),2008,32,Adventure|Animation|Children|Drama|Fantasy
62733,Quarantine,2008,439,Drama|Horror|Mystery|Thriller
62761,Taifu Club (Taifû kurabu),1985,4,Drama|Romance
62764,Black Moon,1975,42,Fantasy|Mystery|Sci-Fi|War
62781,My Sons (Musuko),1991,3,Comedy|Romance
62788,Lost Boys: The Tribe,2008,87,Comedy|Horror|Thriller
62792,Pride and Glory,2008,335,Crime|Drama
62796,Fifty Pills,2006,38,Comedy
62799,"Express, The",2008,170,Drama
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),1972,111,Action|Drama
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro),1972,93,Action
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,2002,130,Sci-Fi
62836,Babylon 5: The Lost Tales - Voices in the Dark,2007,111,Sci-Fi
62849,RocknRolla,2008,1858,Action|Crime
62912,High School Musical 3: Senior Year,2008,365,Musical
62920,I Can Get It for You Wholesale,1951,3,Drama|Romance
62925,"Adventures of Huckleberry Finn, The",1939,34,Adventure|Drama
62953,Resistance,2003,6,Drama|Romance|War
62956,Futurama: Bender's Game,2008,1165,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
62970,Tin Man,2007,216,Adventure|Fantasy|Sci-Fi
62972,Into the West,2005,19,Adventure|Drama|Western
62974,"Adventures of Tom Sawyer, The",1938,44,Adventure
62999,Madagascar: Escape 2 Africa,2008,1423,Action|Adventure|Animation|Children|Comedy|IMAX
63033,Blindness,2008,613,Drama|Mystery|Romance|Thriller
63062,Changeling,2008,2230,Crime|Drama|Mystery
63069,Guinea Pig: Flowers of Flesh and Blood (Za ginipiggu 2: Chiniku no hana),1985,23,Horror
63072,"Road, The",2009,2024,Adventure|Drama|Thriller
63082,Slumdog Millionaire,2008,12928,Crime|Drama|Romance
63113,Quantum of Solace,2008,4379,Action|Adventure|Thriller
63119,Filth and Wisdom,2008,25,Comedy|Drama|Musical|Romance
63121,"Tale of Two Cities, A",1958,20,Drama|Romance
63131,Role Models,2008,2420,Comedy
63179,Tokyo!,2008,100,Drama
63181,Tokyo Gore Police (Tôkyô zankoku keisatsu),2008,82,Action|Horror
63189,Sauna,2008,139,Horror|Mystery
63194,Caótica Ana,2007,37,Comedy|Drama|Mystery|Romance
63222,JCVD,2008,349,Action|Drama|Thriller
63226,Repast (Meshi),1951,11,Drama
63237,Happily Ever After,1993,31,Animation|Children|Comedy|Musical
63239,Cinderella,1997,130,Children|Fantasy|Musical|Romance
63273,Captain Mike Across America (Slacker Uprising),2007,32,Documentary
63276,Crows Zero (Kurôzu zero),2007,53,Action
63310,"War Lord, The",1965,20,Drama|Romance|War
63312,Krabat,2008,61,Drama|Fantasy
63327,Säg att du älskar mig,2006,6,Drama
63329,Christmas Story (Joulutarina),2007,71,Children|Drama|Fantasy
63332,"Guard Post, The (G.P. 506)",2008,14,Horror
63339,Every Stewardess Goes to Heaven (Todas las azafatas van al cielo),2002,5,Drama|Romance
63391,Goyokin,1969,13,Action|Drama
63393,Camp Rock,2008,170,Comedy|Musical|Romance
63433,Farscape: The Peacekeeper Wars,2004,445,Action|Adventure|Sci-Fi
63436,Saw V,2008,825,Crime|Horror|Thriller
63446,"Christmas Tale, A (Un conte de Noël)",2008,87,Comedy|Drama
63458,Critters 4,1991,51,Comedy|Horror|Sci-Fi
63479,Sex Drive,2008,635,Comedy
63481,Soul Men,2008,55,Comedy|Musical
63483,While She Was Out,2008,10,Thriller
63515,The Island,2006,178,Drama|Mystery
63540,Beverly Hills Chihuahua,2008,213,Adventure|Children|Comedy
63544,Half Moon (a.k.a. Niwemang),2006,14,Drama|War
63590,Purple Violets,2007,9,Comedy|Drama|Romance
63617,Christmas on Mars,2008,13,Sci-Fi
63619,"Blue Hour, The",2007,2,Drama
63645,"Free Will, The (Freie Wille, Der)",2006,21,Crime|Drama
63647,Hanzo the Razor: Sword of Justice (Goyôkiba),1972,13,Action
63676,"Face of Another, The (Tanin no kao)",1966,76,Drama|Sci-Fi
63698,Three Monkeys (Üç maymun),2008,82,Drama
63758,Casanova '70,1965,4,Comedy|Drama
63760,Bellissima,1951,7,Drama
63768,Tattooed Life (Irezumi ichidai),1965,12,Crime|Drama
63772,Bullfighter and the Lady,1951,5,Action|Drama|Romance
63788,"Dirty Dozen: Next Mission, The",1985,26,Action|War
63793,Wagon Master,1950,21,Western
63806,Ring of Darkness,2004,6,Horror|Thriller
63808,"Class, The (Entre les murs)",2008,381,Drama
63810,When Willie Comes Marching Home,1950,4,Comedy|War
63826,Splinter,2008,199,Action|Horror|Thriller
63828,Confessions of a Superhero,2007,56,Documentary
63836,"Manson Family, The",2003,25,Crime|Drama|Horror
63853,Australia,2008,1112,Adventure|Drama|War|Western
63859,Bolt,2008,2205,Action|Adventure|Animation|Children|Comedy
63862,Revenge of the Zombies,1943,5,Horror
63876,Milk,2008,3233,Drama
63989,"Devil Doll, The",1936,31,Horror|Sci-Fi
63992,Twilight,2008,3246,Drama|Fantasy|Romance|Thriller
64010,"Children, The",2008,73,Horror
64030,Transporter 3,2008,1020,Action|Adventure|Crime|Thriller
64032,Four Christmases,2008,419,Comedy
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",2008,1700,Drama|War
64037,Surveillance,2008,113,Crime|Mystery|Thriller
64114,Fireproof,2008,126,Drama|Romance
64116,Igor,2008,226,Animation|Comedy
64153,"Devil's Chair, The",2006,11,Horror
64167,Dinotopia,2002,87,Adventure|Fantasy
64197,Hunger,2008,561,Drama
64229,Cadillac Records,2008,136,Drama|Musical
64231,Punisher: War Zone,2008,323,Action|Crime|Drama|Thriller
64234,"Guyver, The",1991,48,Action|Comedy|Sci-Fi
64236,Flashbacks of a Fool,2008,46,Drama
64241,"Lonely Wife, The (Charulata)",1964,16,Drama|Romance
64243,"Lady with the Dog, The (Dama s sobachkoy)",1960,11,Drama|Romance
64245,"Bell Boy, The",1918,10,Comedy
64249,Shrek the Halls,2007,344,Adventure|Animation|Comedy|Fantasy
64273,"Lovers, The (Les Amants)",1958,32,Drama
64275,"Blue Light, The (Blaue Licht, Das)",1932,7,Drama|Fantasy|Mystery
64278,"Pervert's Guide to Cinema, The",2006,134,Documentary
64280,Hospital,1970,8,Documentary
64283,Women of the Night (Yoru no onnatachi),1948,13,Drama
64285,Wallace and Gromit in 'A Matter of Loaf and Death',2008,587,Animation|Comedy
64288,Ace of Hearts,2008,7,Children|Drama
64321,"Friend of Mine, A (Ein Freund von mir)",2006,32,Comedy|Drama
64338,Gypsy,1993,25,Comedy|Drama|Musical
64368,Ninja III: The Domination,1984,9,Action
64410,Four Men and a Prayer,1938,4,Adventure|Mystery
64424,Dallas: War of the Ewings,1998,4,Drama
64497,"Day the Earth Stood Still, The",2008,1428,Drama|Sci-Fi|Thriller|IMAX
64499,Che: Part One,2008,412,Drama|War
64501,Che: Part Two,2008,249,Drama|War
64508,Starship Troopers 3: Marauder,2008,216,Action|Sci-Fi|War
64511,Dean Spanley,2008,45,Comedy|Drama
64517,I Am the Law,1938,4,Crime|Drama
64519,Boomerang,1947,25,Crime|Drama|Film-Noir
64522,Patterns,1956,8,Drama
64524,Nothing Like the Holidays,2008,28,Comedy|Drama|Romance
64548,"Climax, The",1944,5,Horror|Musical
64550,"Strange Door, The",1951,5,Horror
64552,Pandora's Box (Pandora'nin kutusu),2008,2,Drama
64575,Doubt,2008,1818,Drama|Mystery
64577,Cyborg Girl (Boku no kanojo wa saibôgu),2008,21,Action|Comedy|Romance|Sci-Fi
64614,Gran Torino,2008,8875,Crime|Drama
64620,Frost/Nixon,2008,2434,Drama
64622,"Reader, The",2008,1919,Drama|Romance
64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi)",2008,25,Comedy|Drama|Musical|Romance
64652,Delgo,2008,14,Adventure|Animation|Comedy|Fantasy|Romance
64660,Waiter (Ober),2006,15,Comedy
64695,Sword of the Stranger (Sutorejia: Mukô hadan),2007,62,Action|Adventure|Animation
64701,I've Loved You So Long (Il y a longtemps que je t'aime),2008,314,Drama|Mystery
64716,Seven Pounds,2008,2290,Drama
64747,Meltdown: Days of Destruction,2006,4,Action|Sci-Fi|Thriller
64750,Pin...,1988,16,Horror
64754,Love,2005,2,Crime|Drama|Thriller
64784,"Animal Kingdom, The",1932,3,Drama|Romance
64839,"Wrestler, The",2008,5021,Drama
64845,"Memory Keeper's Daughter, The",2008,18,Drama
64900,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do)",1990,44,Action|Adventure|Fantasy|Horror|Romance
64906,"Battle of Britain, The (Why We Fight, 4)",1943,11,Documentary|War
64923,"Blackbird, The",1926,4,Crime|Drama
64930,"More the Merrier, The",1943,51,Comedy|Romance
64942,Tuya's Marriage (Tuya de hun shi),2006,19,Drama|Romance
64957,"Curious Case of Benjamin Button, The",2008,6276,Drama|Fantasy|Mystery|Romance
64969,Yes Man,2008,2875,Comedy
64976,Hexed,1993,10,Comedy
64983,Valkyrie,2008,1466,Drama|Thriller|War
64986,Birds of America,2008,43,Comedy|Drama
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru),2007,426,Animation|Drama|Romance
64997,War of the Worlds,2005,477,Action|Sci-Fi
64999,War of the Worlds 2: The Next Wave,2008,30,Action
65001,Constantine's Sword,2007,21,Documentary
65006,Impulse,2008,8,Mystery|Thriller
65037,Ben X,2007,165,Drama
65045,Alien Raiders,2008,66,Mystery|Sci-Fi|Thriller
65063,"King of Ping Pong, The (Ping-pongkingen)",2008,8,Drama
65088,Bedtime Stories,2008,828,Adventure|Children|Comedy
65091,Manhattan Melodrama,1934,24,Crime|Drama|Romance
65111,Two Days,2003,8,Comedy|Drama|Thriller
65126,Choke,2008,550,Comedy|Drama
65130,Revolutionary Road,2008,1275,Drama|Romance
65133,Blackadder Back & Forth,1999,323,Comedy
65135,Blackadder's Christmas Carol,1988,418,Comedy
65142,Loft,2008,110,Crime|Drama|Mystery
65155,"Surfer, Dude",2008,50,Comedy
65181,Nobel Son,2007,49,Comedy|Crime|Drama|Thriller
65188,Dear Zachary: A Letter to a Son About His Father,2008,667,Documentary
65193,Wild Child,2008,163,Drama|Romance
65204,Chandu the Magician,1932,8,Action|Adventure|Fantasy|Sci-Fi
65216,Defiance,2008,962,Drama|Thriller|War
65225,Zeitgeist: Addendum,2008,278,Documentary
65227,Dr. Jack,1922,6,Comedy
65230,Marley & Me,2008,1184,Comedy|Drama
65235,"Grocer's Son, The (Fils de l'épicier, Le)",2007,26,Drama|Romance
65238,Decoy,1946,10,Crime|Drama|Film-Noir
65243,Blackout,2008,23,Mystery|Thriller
65256,Jesse Stone: Night Passage,2006,38,Crime|Drama|Mystery
65259,Involuntary (De ofrivilliga),2008,37,Drama
65261,Ponyo (Gake no ue no Ponyo),2008,2040,Adventure|Animation|Children|Fantasy
65300,Jack Brooks: Monster Slayer,2007,32,Action|Comedy|Horror
65310,Poultrygeist: Night of the Chicken Dead,2006,64,Comedy|Horror|Musical
65315,Young Gods (Hymypoika),2003,39,Drama
65350,"General Died at Dawn, The",1936,11,Adventure|Crime|Thriller
65352,"Have Rocket, Will Travel",1959,7,Comedy|Sci-Fi
65357,House of Sand (Casa de Areia),2005,21,Drama
65359,Earthsea (Legend of Earthsea),2004,72,Adventure|Drama|Fantasy
65381,Man with the Gun,1955,4,Western
65387,"Good Student, The (Mr. Gibb)",2006,2,Comedy
65400,American Ninja 4: The Annihilation,1990,31,Action
65418,Wendy and Lucy,2008,242,Drama
65435,Open Season 2,2008,127,Adventure|Animation|Children|Comedy
65465,Last Chance Harvey,2008,289,Drama|Romance
65514,Ip Man,2008,1902,Action|Drama|War
65518,"Dungeonmaster, The",1985,9,Fantasy|Horror|Sci-Fi
65521,Howling V: The Rebirth,1989,10,Horror
65538,"Young Visiters, The",2003,8,Comedy|Romance
65552,Replicant,2001,56,Action|Sci-Fi|Thriller
65567,Passengers,2008,171,Drama|Mystery|Thriller
65577,"Tale of Despereaux, The",2008,294,Adventure|Animation|Children|Comedy|Fantasy
65585,Bride Wars,2009,702,Comedy|Romance
65588,"Gamers, The: Dorkness Rising",2008,94,Action|Adventure|Comedy|Fantasy
65596,Mesrine: Killer Instinct (L'instinct de mort),2008,243,Action|Crime|Drama|Thriller
65601,My Bloody Valentine 3-D,2009,231,Horror|Thriller
65603,Blood and Bones (Chi to hone),2004,12,Drama
65612,Castaway,1986,219,Adventure|Drama
65631,Battle in Seattle,2007,95,Action|Drama
65640,Model,1980,5,Documentary
65642,"Timecrimes (Cronocrímenes, Los)",2007,875,Sci-Fi|Thriller
65651,Fire and Ice,2008,15,Adventure|Fantasy
65660,"Secret of the Grain, The (La graine et le mulet)",2007,47,Drama
65665,Hamlet,2000,39,Drama
65667,Punk's Not Dead,2007,14,Documentary
65672,Grbavica: The Land of My Dreams (Grbavica),2006,31,Drama
65682,Underworld: Rise of the Lycans,2009,1237,Action|Fantasy|Horror|Thriller
65685,Inkheart,2008,435,Adventure|Fantasy
65709,This Filthy World,2006,47,Comedy|Documentary
65729,Shoot on Sight,2007,1,Crime|Drama
65731,The Alphabet Killer,2008,63,Crime|Mystery|Thriller
65738,Revenge of the Nerds III: The Next Generation,1992,71,Comedy
65740,Revenge of the Nerds IV: Nerds in Love,1994,58,Comedy|Romance
65762,Soup to Nuts,1930,2,Comedy|Romance
65770,Save Me,2007,14,Drama
65772,"Lazarus Project, The",2008,65,Drama|Thriller
65796,Galaxy Express 999 (Ginga tetsudô Three-Nine),1979,34,Adventure|Animation|Fantasy|Sci-Fi
65802,Paul Blart: Mall Cop,2009,706,Action|Comedy|Crime
65810,Notorious,2009,165,Drama|Musical
65813,"Unborn, The",2009,208,Horror|Mystery|Thriller
65817,Donkey Punch,2008,77,Horror|Thriller
65840,Where Is Fred!? (Wo ist Fred?),2006,8,Comedy|Romance
65845,Make It Happen,2008,19,Drama
65866,Three Strangers,1946,7,Crime|Drama
65868,Repo! The Genetic Opera,2008,270,Fantasy|Horror|Musical
65882,"Uninvited, The",2009,284,Drama|Horror|Mystery|Thriller
65894,Fear[s] of the Dark (Peur[s] du noir),2007,50,Animation|Horror
65899,12:01,1993,80,Comedy|Romance|Sci-Fi|Thriller
65907,Game Over,2005,12,Crime|Drama|Thriller
65927,Night Train,2009,41,Action|Mystery|Thriller
65939,Kummeli Goldrush (Kummeli kultakuume),1997,114,Comedy
65982,Outlander,2008,464,Action|Adventure|Sci-Fi
65984,Belle of the Nineties,1934,7,Comedy|Western
66015,Passchendaele,2008,34,Action|Drama|Romance|War
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die)",1974,25,Documentary
66025,Go Go Tales,2007,10,Comedy|Drama
66036,Wrestling with Alligators,1998,2,Drama
66053,Black Widow,1954,9,Drama|Mystery
66066,"Grudge 3, The",2009,100,Horror
66068,Indictment: The McMartin Trial,1995,15,Drama|Thriller
66090,Eden Lake,2008,314,Horror|Thriller
66092,"Triumph of the Nerds, The: The Rise of Accidental Empires",1996,26,Documentary
66097,Coraline,2009,4163,Animation|Fantasy|Thriller
66105,"Psychomania (Death Wheelers, The)",1973,10,Horror
66118,Point of Order,1964,20,Documentary
66130,Chocolate,2008,262,Action|Drama
66140,Blackout,2007,24,Horror|Thriller
66152,TerrorVision,1986,25,Comedy|Horror|Sci-Fi
66156,"Escapist, The",2008,112,Thriller
66171,Push,2009,957,Sci-Fi|Thriller
66198,"International, The",2009,613,Drama|Thriller
66200,Two Lovers,2008,239,Drama|Romance
66203,He's Just Not That Into You,2009,1423,Comedy|Drama|Romance
66234,Jar City (Mýrin),2006,30,Crime|Drama|Thriller
66240,Dead Like Me: Life After Death,2009,151,Comedy|Fantasy
66246,Numbskull Emptybrook (Uuno Turhapuro),1973,36,Comedy
66279,Husbands,1970,51,Drama
66284,"Avenging Conscience, The",1914,10,Drama|Horror
